date,garmin_ride_count,garmin_total_distance_m,garmin_total_timer_time_s,garmin_avg_speed_mps,garmin_max_speed_mps,garmin_avg_power_w,garmin_max_power_w,garmin_avg_heart_rate_bpm,garmin_max_heart_rate_bpm,garmin_total_ascent_m,garmin_total_descent_m,garmin_total_tss,garmin_total_work_j,garmin_threshold_power_w,garmin_intensity_factor_mean,garmin_total_training_effect,garmin_total_anaerobic_training_effect,active_energy_burned_sum,activity_summary_active_energy_burned,activity_summary_active_energy_burned_goal,activity_summary_apple_exercise_time,activity_summary_apple_exercise_time_goal,activity_summary_apple_stand_hours,activity_summary_apple_stand_hours_goal,apple_workout_count,apple_workout_duration_seconds,apple_workout_total_distance,apple_workout_total_energy_burned,basal_energy_burned_sum,body_fat_percentage_latest,body_mass_latest,distance_walking_running_sum,exercise_time_sum,flights_climbed_sum,heart_rate_avg,heart_rate_count,heart_rate_max,heart_rate_min,heart_rate_sum,hrv_sdnn_avg,hrv_sdnn_count,hrv_sdnn_max,hrv_sdnn_min,hrv_sdnn_sum,oxygen_saturation_avg,oxygen_saturation_count,oxygen_saturation_max,oxygen_saturation_min,oxygen_saturation_sum,respiratory_rate_avg,respiratory_rate_count,respiratory_rate_max,respiratory_rate_min,respiratory_rate_sum,resting_heart_rate_avg,resting_heart_rate_count,resting_heart_rate_max,resting_heart_rate_min,resting_heart_rate_sum,sleep_asleep_core_seconds,sleep_asleep_deep_seconds,sleep_asleep_rem_seconds,sleep_asleep_seconds,sleep_awake_seconds,sleep_in_bed_seconds,step_count_sum,vo2_max_avg,vo2_max_count,vo2_max_max,vo2_max_min,vo2_max_sum,walking_heart_rate_average_avg,walking_heart_rate_average_count,walking_heart_rate_average_max,walking_heart_rate_average_min,walking_heart_rate_average_sum,garmin_total_timer_hours,sleep_asleep_hours,sleep_in_bed_hours,garmin_total_tss_prev_day,garmin_total_tss_7d,garmin_total_timer_hours_prev_day,garmin_total_timer_hours_7d,sleep_asleep_hours_7d_avg,sleep_asleep_hours_vs_7d,hrv_sdnn_avg_7d_avg,hrv_sdnn_avg_vs_7d,resting_heart_rate_avg_7d_avg,resting_heart_rate_avg_vs_7d
2025-11-01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,237.07500000000005,266.703,1160.0,8.0,45.0,9.0,12.0,0,0.0,0.0,0.0,1925.4529999999995,,,4.090118896000001,8.0,9.0,71.29782536585368,205.0,139.0,57.0,14616.054200000004,52.62301666666664,42.0,119.321,13.3559,2210.166699999999,0.943333333333333,12.0,0.96,0.92,11.319999999999997,12.267857142857142,28.0,14.0,10.0,343.5,59.0,1.0,59.0,59.0,59.0,8673.0,2902.0,4068.0,15643.0,660.0,0.0,9656.0,,,,,,91.5,1.0,91.5,91.5,91.5,0.0,4.345277777777778,0.0,0.0,0.0,0.0,0.0,5.629325396825398,-1.2840476190476204,53.03032744264741,-0.40731077598076837,59.25,-0.25
2025-11-02,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1115.3019999999988,1115.77,1160.0,57.0,45.0,17.0,12.0,0,0.0,0.0,0.0,2212.808999999995,,,10.631944974000008,57.0,1.0,85.98471263440862,372.0,126.0,58.0,31986.31310000001,36.86877346938776,49.0,100.556,9.692,1806.5699,0.9353846153846154,13.0,0.97,0.89,12.16,13.61,50.0,19.0,10.5,680.5,71.0,1.0,71.0,71.0,71.0,16900.0,3621.0,5206.0,25727.0,538.0,0.0,23405.0,,,,,,96.0,1.0,96.0,96.0,96.0,0.0,7.146388888888889,0.0,0.0,0.0,0.0,0.0,5.295,1.8513888888888888,53.81968735255732,-16.950913883169555,58.916666666666664,12.083333333333336
2025-11-03,1.0,19595.37,5883.604,3.331,12.951,150.0,2861.0,168.0,186.0,535.0,533.0,106.3,851650.0,237.0,0.822,5.0,2.2,4249.33800000001,1407.35,1160.0,110.0,45.0,9.0,12.0,2,11767.0,0.0,0.0,2160.9259999999967,,,12.124582863,207.0,122.0,158.91819759604584,4451.0,183.0,56.0,707344.8975000001,39.59650387755102,49.0,93.5567,8.76409,1940.22869,0.9329411764705882,17.0,0.98,0.9,15.86,12.596774193548388,62.0,18.5,9.5,781.0,83.0,1.0,83.0,83.0,83.0,22108.0,3621.0,9093.0,34822.0,956.0,0.0,25782.0,,,,,,120.0,1.0,120.0,120.0,120.0,1.6343344444444445,9.672777777777778,0.0,0.0,106.3,0.0,1.6343344444444428,6.158095238095237,3.514682539682541,51.13798832437461,-11.541484446823588,60.416666666666664,22.583333333333336
2025-11-04,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,653.6919999999996,659.861,1160.0,26.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2177.160999999999,,,6.393312734,26.0,17.0,85.47249789227163,427.0,136.0,62.9746,36496.756599999986,45.09612909090909,55.0,182.607,15.8215,2480.2871,0.9409090909090908,22.0,0.99,0.91,20.7,13.043478260869565,46.0,16.5,11.0,600.0,67.0,1.0,67.0,67.0,67.0,17311.0,299.0,6667.0,24277.0,1016.0,0.0,14805.0,,,,,,,,,,,0.0,6.743611111111111,0.0,106.3,106.3,1.6343344444444445,1.6343344444444428,6.705912698412698,0.03769841269841301,48.51646234769822,-3.420333256789135,63.916666666666664,3.0833333333333357
2025-11-05,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,667.8960000000005,660.748,1160.0,21.0,45.0,16.0,12.0,0,0.0,0.0,0.0,2146.5379999999973,,,5.796945092999996,21.0,6.0,79.9221282442748,262.0,117.0,57.3631,20939.597599999997,59.589918181818184,22.0,108.178,25.8318,1310.9782,0.954,5.0,0.97,0.94,4.77,17.0625,8.0,20.0,13.5,136.5,64.0,1.0,64.0,64.0,64.0,,,,0.0,0.0,0.0,13200.0,,,,,,95.0,1.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,106.3,0.0,1.6343344444444428,6.624087301587301,-6.624087301587301,47.08292780553153,12.506990376286652,65.75,-1.75
2025-11-06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,550.7239999999998,551.307,1160.0,31.0,45.0,10.0,12.0,0,0.0,0.0,0.0,2088.9269999999938,,,5.108312112999999,31.0,6.0,66.93610893371756,347.0,96.0,53.0,23226.829799999996,62.03082666666666,60.0,126.507,26.1749,3721.8496,0.949473684210526,19.0,1.0,0.92,18.039999999999996,12.5625,56.0,15.0,10.0,703.5,59.0,1.0,59.0,59.0,59.0,19100.0,2034.0,9689.0,30823.0,2216.0,0.0,11331.0,,,,,,87.0,1.0,87.0,87.0,87.0,0.0,8.561944444444444,0.0,0.0,106.3,0.0,1.6343344444444428,5.946626984126984,2.6153174603174607,48.501390143193866,13.529436523472796,65.5,-6.5
2025-11-07,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,568.762,568.952,1160.0,37.0,45.0,10.0,12.0,0,0.0,0.0,0.0,2046.249999999998,,,5.661814395,37.0,7.0,77.07918355437667,377.0,123.0,54.0,29058.852200000005,50.519067307692325,52.0,107.395,25.6548,2626.991500000001,0.943529411764706,17.0,0.98,0.92,16.040000000000003,13.48076923076923,52.0,15.0,11.5,701.0,60.0,1.0,60.0,60.0,60.0,21257.0,1644.0,7773.0,30674.0,540.0,0.0,12305.0,,,,,,101.0,1.0,101.0,101.0,101.0,0.0,8.520555555555555,0.0,0.0,106.3,0.0,1.6343344444444428,6.249087301587302,2.271468253968253,49.65284714599498,0.866220161697342,65.85714285714286,-5.857142857142861
2025-11-08,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,970.551,971.185,1160.0,57.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2140.2889999999916,,,13.3301333,57.0,15.0,81.51385178082191,365.0,135.0,63.0,29752.555899999996,29.99572340425532,47.0,79.7061,12.09,1409.7990000000002,0.936470588235294,17.0,1.0,0.92,15.919999999999998,13.64516129032258,62.0,18.5,11.5,846.0,67.0,1.0,67.0,67.0,67.0,20451.0,4306.0,8818.0,33575.0,120.0,0.0,30165.0,,,,,,,,,,,0.0,9.32638888888889,0.0,0.0,106.3,0.0,1.6343344444444428,6.4272222222222215,2.899166666666668,49.47489075152738,-19.479167347272064,66.14285714285714,0.8571428571428612
2025-11-09,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1042.171999999999,998.159,1160.0,90.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2128.0949999999966,,,11.593640757300012,93.0,14.0,85.47215910064241,467.0,127.0,56.0,39915.49830000001,47.45084035087719,57.0,178.432,19.2851,2704.6979,0.9506250000000002,16.0,0.98,0.93,15.210000000000004,13.178571428571429,42.0,16.0,10.0,553.5,65.0,1.0,65.0,65.0,65.0,19792.0,,5082.0,24874.0,898.0,0.0,25281.0,,,,,,99.0,1.0,99.0,99.0,99.0,0.0,6.9094444444444445,0.0,0.0,106.3,0.0,1.6343344444444428,7.138809523809523,-0.22936507936507855,46.24242028546862,1.2084200654085748,67.28571428571429,-2.285714285714292
2025-11-10,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,5224.523999999988,2000.1,1160.0,139.0,45.0,9.0,12.0,2,14576.0,0.0,0.0,2031.9309999997229,,,4.744064084999999,258.0,9.0,125.2242186243386,1890.0,181.0,59.0,236673.7731999999,39.69583181818182,44.0,104.155,17.5647,1746.6166,0.9666666666666668,12.0,0.99,0.95,11.6,12.273809523809524,42.0,14.5,10.0,515.5,81.0,2.0,87.0,75.0,162.0,14421.0,2662.0,7901.0,24984.0,60.0,0.0,13970.0,,,,,,122.5,1.0,122.5,122.5,122.5,0.0,6.94,0.0,0.0,0.0,0.0,0.0,7.104960317460318,-0.16496031746031736,47.7541441256814,-8.058312307499577,66.42857142857143,14.57142857142857
2025-11-11,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,641.4989999999997,544.692,1160.0,25.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2094.780999999997,,,4.043662487999999,24.0,5.0,72.72580312500001,896.0,129.0,53.0,65162.31960000001,60.05895324675324,77.0,170.903,23.165,4624.5394,0.9654545454545452,22.0,1.0,0.94,21.24,13.22872340425532,47.0,19.0,10.5,621.75,,,,,,24559.0,6501.0,8324.0,39384.0,6232.0,55584.0,11304.0,,,,,,,,,,,0.0,10.94,15.44,0.0,0.0,0.0,0.0,6.714563492063492,4.225436507936507,47.7683338314858,12.290619415267443,66.14285714285714,
2025-11-12,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,2275.547999999996,1296.74,1160.0,90.0,45.0,11.0,12.0,1,4555.0,0.0,0.0,2164.3590000000013,,,6.197468115999997,90.0,6.0,77.64002663230241,582.0,145.963,50.0,45186.495500000005,46.346522222222205,54.0,86.4594,18.3831,2502.712199999999,0.9513333333333333,15.0,0.99,0.89,14.269999999999998,13.20754716981132,53.0,19.0,11.0,700.0,60.5,2.0,65.0,56.0,121.0,31566.0,8503.0,9249.0,49318.0,1738.0,45960.0,16907.0,,,,,,116.0,1.0,116.0,116.0,116.0,0.0,13.699444444444444,12.766666666666667,0.0,0.0,0.0,0.0,7.31404761904762,6.385396825396824,49.905880139463534,-3.5593579172413286,66.0,-5.5
2025-11-13,1.0,8817.86,2475.397,3.562,10.17,135.0,1979.0,163.0,184.0,148.0,148.0,51.4,328121.0,237.0,0.879,3.8,2.0,1609.217,953.566,1160.0,46.0,45.0,15.0,12.0,2,4950.0,0.0,0.0,2959.7379999999903,0.187272,200.07,7.898406858000002,46.0,12.0,155.4533513850415,2166.0,184.0,57.0,336711.95909999986,48.32127916666667,48.0,135.33,14.5123,2319.4214,0.9376923076923076,13.0,0.95,0.92,12.189999999999998,12.602272727272728,44.0,15.0,10.5,554.5,80.75,4.0,127.0,63.0,323.0,17278.0,926.0,7806.0,26010.0,1138.0,0.0,18075.0,,,,,,103.5,2.0,105.0,102.0,207.0,0.6876102777777777,7.225,0.0,0.0,51.4,0.0,0.687610277777776,9.27111111111111,-2.046111111111111,48.01396643094983,0.3073127357168417,65.41666666666667,15.333333333333329
2025-11-14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,600.1659999999999,595.605,1160.0,16.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2670.9550000000004,0.189763,199.629,3.982785896,16.0,3.0,76.67558807588078,369.0,138.0,55.0,28293.29200000001,46.15657313432836,67.0,150.419,18.9632,3092.4904,0.9365,20.0,0.99,0.9,18.73,13.75,56.0,17.0,11.5,770.0,70.0,2.0,76.0,64.0,140.0,20866.0,2783.0,6787.0,30436.0,1016.0,0.0,9184.0,,,,,,83.0,1.0,83.0,83.0,83.0,0.0,8.454444444444444,0.0,51.4,51.4,0.6876102777777777,0.687610277777776,9.080119047619048,-0.6256746031746037,46.055459645235544,0.10111348909281759,69.04166666666667,0.9583333333333286
2025-11-15,1.0,16849.52,5709.909,2.951,10.086,,,167.0,186.0,449.0,445.0,0.0,0.0,,,5.0,2.5,3736.5489500000017,1968.86,1160.0,133.0,45.0,13.0,12.0,2,12078.0,0.0,0.0,3431.0460000000185,0.187771,200.621,12.219270958999996,217.0,108.0,160.697332688229,3772.0,186.0,55.0,606150.3388999999,46.867033962264145,53.0,145.473,12.875,2483.9527999999996,0.936470588235294,17.0,0.96,0.92,15.919999999999998,12.669642857142858,56.0,14.5,11.0,709.5,90.33333333333331,3.0,120.0,67.0,271.0,19581.0,1913.0,9718.0,31212.0,4068.0,0.0,27265.0,,,,,,,,,,,1.5860858333333332,8.67,0.0,0.0,51.4,0.0,2.273696111111109,9.070674603174604,-0.400674603174604,45.43224619189783,1.434787770366313,70.70833333333333,19.624999999999986
2025-11-16,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1631.3999999999994,1643.09,1160.0,153.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2298.6280000000374,,,13.627676650999993,153.0,1.0,94.50790930232556,301.0,138.0,59.0,28446.8807,48.839645,30.0,165.243,8.86565,1465.18935,0.9283333333333332,6.0,0.94,0.9,5.57,16.85,10.0,20.5,15.0,168.5,73.0,1.0,73.0,73.0,73.0,,,,0.0,0.0,7954.0,28145.0,,,,,,109.5,1.0,109.5,109.5,109.5,0.0,0.0,2.2094444444444443,0.0,51.4,1.5860858333333332,2.273696111111109,8.976904761904763,-8.976904761904763,47.84243341447052,0.9972115855294774,74.59722222222221,-1.5972222222222143
2025-11-17,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,614.188,603.832,1160.0,9.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2208.0200000000013,,,5.0220498209999995,9.0,9.0,71.38232816091954,348.0,125.0,52.0,24841.0502,52.32480000000002,56.0,126.587,19.4853,2930.188800000001,0.9290909090909092,11.0,0.97,0.91,10.22,12.405172413793103,58.0,20.0,9.5,719.5,63.0,1.0,63.0,63.0,63.0,17699.0,4754.0,5741.0,28194.0,596.0,0.0,11539.0,,,,,,,,,,,0.0,7.831666666666667,0.0,0.0,51.4,0.0,2.273696111111109,7.98984126984127,-0.1581746031746034,48.040834078630915,4.283965921369102,75.93055555555556,-12.930555555555557
2025-11-18,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,415.2659999999997,414.431,1160.0,29.0,45.0,8.0,12.0,0,0.0,0.0,0.0,3198.684,,,5.230982549999999,29.0,8.0,68.2907285714286,231.0,114.0,52.0,15775.158300000006,66.55608863636363,44.0,171.905,23.6014,2928.4678999999996,0.9280000000000002,15.0,0.98,0.89,13.920000000000002,13.2,50.0,17.0,11.0,660.0,57.0,1.0,57.0,57.0,57.0,18989.0,927.0,5649.0,25565.0,5258.0,0.0,11369.0,,,,,,103.0,1.0,103.0,103.0,103.0,0.0,7.101388888888889,0.0,0.0,51.4,0.0,2.273696111111109,8.117222222222221,-1.0158333333333323,49.844972390319235,16.71111624604439,72.93055555555556,-15.930555555555557
2025-11-19,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,795.1639999999996,797.428,1160.0,41.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2170.7220000000148,,,6.493995256000001,41.0,5.0,73.51534174174175,333.0,154.0,54.0,24480.6088,49.37791818181818,55.0,153.545,12.6462,2715.7855,0.928888888888889,18.0,0.98,0.9,16.720000000000002,13.35344827586207,58.0,22.5,10.5,774.5,59.0,1.0,59.0,59.0,59.0,19075.0,2542.0,7086.0,28703.0,6636.0,0.0,14171.0,,,,,,89.0,1.0,89.0,89.0,89.0,0.0,7.973055555555556,0.0,0.0,51.4,0.0,2.273696111111109,7.568849206349206,0.40420634920634946,50.77313458883499,-1.395216407016811,70.6547619047619,-11.654761904761898
2025-11-20,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,928.6470000000008,936.902,1160.0,56.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2229.1950000000215,,,9.775343718,56.0,8.0,85.4533965116279,516.0,126.0,54.0,44093.9526,62.77927592592595,54.0,144.738,17.07,3390.0809000000013,0.9318181818181818,11.0,0.96,0.9,10.25,12.528301886792454,53.0,18.5,9.5,664.0,62.0,1.0,62.0,62.0,62.0,17311.0,2573.0,7294.0,27178.0,7174.0,0.0,21501.0,,,,,,,,,,,0.0,7.549444444444444,0.0,0.0,0.0,0.0,1.5860858333333314,6.750793650793651,0.7986507936507934,51.20619115449157,11.573084771434381,70.44047619047619,-8.44047619047619
2025-11-21,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,350.98399999999975,340.027,1160.0,14.0,45.0,9.0,12.0,0,0.0,0.0,0.0,2006.734000000001,,,2.7467384280000013,14.0,12.0,76.54609673913043,276.0,132.0,46.0,21126.7227,63.08642571428573,35.0,141.779,20.037,2208.0249000000003,0.9625,12.0,0.99,0.93,11.55,17.833333333333332,9.0,21.5,14.5,160.5,57.0,1.0,57.0,57.0,57.0,,,,0.0,0.0,0.0,6117.0,,,,,,93.5,1.0,93.5,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5860858333333314,6.797142857142857,-6.797142857142857,53.27161926295718,9.81480645132855,67.76190476190476,-10.76190476190476
2025-11-22,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,163.133,168.967,1160.0,1.0,45.0,5.0,12.0,0,0.0,0.0,0.0,2865.176,,,0.42334617,1.0,,85.04881019900495,402.0,128.514,63.0,34189.62169999999,37.30403936170212,94.0,92.3289,13.0657,3506.579699999999,0.9365384615384617,26.0,0.96,0.91,24.35,14.666666666666666,111.0,19.0,11.5,1628.0,73.0,1.0,73.0,73.0,73.0,39465.0,3826.0,9717.0,53008.0,33486.0,9868.0,928.0,,,,,,106.5,1.0,106.5,106.5,106.5,0.0,14.724444444444444,2.741111111111111,0.0,0.0,0.0,0.0,5.58936507936508,9.135079365079363,55.690169631522515,-18.3861302698204,65.9047619047619,7.095238095238102
2025-11-23,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,611.1289999999998,605.715,1160.0,8.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2147.531,,,6.883857601000001,8.0,8.0,78.71075472779368,349.0,118.0,59.0,27470.053399999997,38.80091343283583,67.0,93.5514,12.1234,2599.6612000000005,0.9563636363636362,22.0,1.0,0.91,21.039999999999996,12.728070175438596,57.0,16.5,11.0,725.5,,,,,,16801.0,1525.0,7027.0,25353.0,2452.0,0.0,15939.0,,,,,,,,,,,0.0,7.0425,0.0,0.0,0.0,0.0,0.0,6.454285714285715,0.5882142857142858,54.32402754572794,-15.52311411289211,63.42857142857143,
2025-11-24,2.0,11242.21,4701.966,2.136,10.114,97.0,3798.0,157.0,183.0,322.0,318.0,84.9,519825.0,237.0,0.7825,6.3999999999999995,3.3,2032.17,950.385,1160.0,82.0,45.0,13.0,12.0,4,9403.0,0.0,0.0,3293.348759999997,,,8.99456508,144.0,52.0,148.2763358408455,3217.0,180.0,51.0,477004.9724,44.48933750000001,32.0,90.2351,24.7428,1423.6588000000004,0.9391666666666664,12.0,0.97,0.92,11.269999999999998,12.119565217391305,46.0,15.5,10.0,557.5,79.75,4.0,128.0,59.0,319.0,15997.0,1733.0,8998.0,26728.0,1256.0,0.0,20838.0,,,,,,,,,,,1.3061016666666667,7.424444444444444,0.0,0.0,84.9,0.0,1.306101666666665,7.460357142857142,-0.03591269841269806,52.889923036133055,-8.400585536133043,61.833333333333336,17.916666666666664
2025-11-25,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,519.4639999999999,526.019,1160.0,15.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2147.621000000005,,,4.398057760000001,14.0,15.0,78.73007708333336,336.0,130.0,55.0,26453.305900000007,56.669028571428555,35.0,127.66,23.4115,1983.4159999999997,,,,,,,,,,,,,,,,,,,0.0,0.0,9748.0,10202.0,,,,,,,,,,,0.0,0.0,2.707777777777778,84.9,84.9,1.3061016666666667,1.306101666666665,7.40218253968254,-7.40218253968254,51.770571250418776,4.898457321009779,64.625,
2025-11-26,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,544.203,521.752,1160.0,27.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2084.733000000005,,,5.013392931000002,29.0,12.0,71.1689145780051,391.0,134.0,53.0,27827.04559999999,63.62396393442626,61.0,172.642,18.4639,3881.0618000000018,,,,,,,,,,,59.0,1.0,59.0,59.0,59.0,5382.0,2392.0,3259.0,11033.0,894.0,10770.0,10983.0,,,,,,92.0,1.0,92.0,92.0,92.0,0.0,3.064722222222222,2.9916666666666667,0.0,84.9,0.0,1.306101666666665,6.387698412698413,-3.3229761904761905,50.3581340982852,13.265829836141059,66.15,-7.150000000000006
2025-11-27,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,358.4179999999999,313.943,1160.0,9.0,45.0,8.0,12.0,0,0.0,0.0,0.0,2034.6610000000037,,,2.398649856,11.0,5.0,69.2864650455927,329.0,123.0,54.0,22795.247,54.3323819672131,61.0,113.743,29.2272,3314.2752999999993,,,,,,,,,,,57.5,2.0,58.0,57.0,115.0,14653.0,2363.0,7416.0,24432.0,600.0,0.0,5458.0,,,,,,87.25,2.0,110.5,64.0,174.5,0.0,6.786666666666667,0.0,0.0,84.9,0.0,1.306101666666665,5.686507936507937,1.1001587301587303,52.39328349151492,1.9390984756981808,66.15,-8.650000000000006
2025-11-28,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,432.64199999999994,439.715,1160.0,7.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2101.628000000001,,,3.1955221139999996,7.0,10.0,73.8196729344729,351.0,124.0,54.0,25910.70519999999,50.943154794520545,73.0,111.39,19.9543,3718.8503,,,,,,,,,,,56.0,1.0,56.0,56.0,56.0,9629.0,2781.0,5383.0,17793.0,480.0,18000.0,7464.0,,,,,,92.0,1.0,92.0,92.0,92.0,0.0,4.9425,5.0,0.0,84.9,0.0,1.306101666666665,5.5775396825396815,-0.6350396825396816,51.18658435455594,-0.24342956003539484,65.25,-9.25
2025-11-29,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,592.998,554.909,1160.0,25.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2063.1390000000033,,,6.818825715999996,25.0,8.0,77.26108210862618,313.0,118.0,59.0,24182.7187,55.836434042553186,47.0,157.457,24.0741,2624.3124,,,,,,,,,,,63.0,1.0,63.0,63.0,63.0,,,,0.0,0.0,0.0,15915.0,,,,,,,,,,,0.0,0.0,0.0,0.0,84.9,0.0,1.306101666666665,6.283611111111111,-6.283611111111111,49.45183136601806,6.384602676535124,65.05,-2.049999999999997
2025-11-30,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1139.8680000000002,1147.56,1160.0,74.0,45.0,18.0,12.0,0,0.0,0.0,0.0,2294.8790000000117,,,9.863050804000007,74.0,13.0,102.47926570605186,347.0,176.0,69.0,35560.305199999995,36.242176923076926,26.0,87.2924,15.9711,942.2966,,,,,,,,,,,75.0,1.0,75.0,75.0,75.0,,,,0.0,0.0,0.0,21423.0,,,,,,102.5,1.0,102.5,102.5,102.5,0.0,0.0,0.0,0.0,84.9,0.0,1.306101666666665,4.180119047619047,-4.180119047619047,52.09931632042536,-15.857139397348433,63.05,11.950000000000003
2025-12-01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,155.00399999999993,156.368,1160.0,1.0,45.0,7.0,12.0,0,0.0,0.0,0.0,1929.398,,,0.4931964710000001,1.0,,109.7248177589852,473.0,148.0,85.0,51899.838800000005,15.54884265957447,94.0,47.7624,6.17054,1461.5912100000005,,,,,,,,,,,85.0,1.0,85.0,85.0,85.0,33157.0,4214.0,11690.0,49061.0,4966.0,16088.0,1115.0,,,,,,,,,,,0.0,13.628055555555555,4.4688888888888885,0.0,0.0,0.0,0.0,3.1740476190476192,10.454007936507935,51.73378253331695,-36.18493987374248,65.04166666666667,19.95833333333333
2025-12-02,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,483.1059999999998,473.513,1160.0,11.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2106.2370000000033,,,4.535362779999999,11.0,,93.13686812339331,389.0,136.0,49.0,36230.241700000006,27.435006229508204,61.0,77.0977,9.14518,1673.5353800000005,,,,,,,,,,,80.0,1.0,80.0,80.0,80.0,16417.0,3676.0,3319.0,23412.0,1194.0,0.0,10620.0,36.52,1.0,36.52,36.52,36.52,121.0,1.0,121.0,121.0,121.0,0.0,6.503333333333333,0.0,0.0,0.0,0.0,0.0,4.060277777777777,2.4430555555555555,47.59942612754186,-20.164419898033657,65.91666666666667,14.083333333333329
2025-12-03,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,564.5390000000002,563.748,1160.0,10.0,45.0,16.0,12.0,0,0.0,0.0,0.0,1981.0400000000016,,,4.502432411000001,10.0,9.0,85.24079652996845,317.0,108.0,66.0,27021.332499999997,27.325438461538468,52.0,57.6756,11.8616,1420.9228000000005,,,,,,,,,,,76.0,1.0,76.0,76.0,76.0,16743.0,2960.0,3109.0,22812.0,1674.0,0.0,10627.0,,,,,,93.0,1.0,93.0,93.0,93.0,0.0,6.336666666666667,0.0,0.0,0.0,0.0,0.0,4.989325396825396,1.3473412698412712,43.42313722155324,-16.097698760014772,67.92857142857143,8.07142857142857
2025-12-04,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,77.716,78.4573,1160.0,0.0,45.0,4.0,12.0,0,0.0,0.0,0.0,1866.502000000001,,,0.285292219,,,92.61497801047123,382.0,118.25,73.0,35378.92160000001,19.577885473684205,95.0,68.456,5.97638,1859.8991199999996,,,,,,,,,,,84.0,1.0,84.0,84.0,84.0,50919.0,2452.0,17462.0,70833.0,36172.0,0.0,674.0,,,,,,,,,,,0.0,19.675833333333333,0.0,0.0,0.0,0.0,0.0,5.4567460317460315,14.219087301587301,38.23763358256927,-18.65974810888507,70.35714285714286,13.642857142857139
2025-12-05,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,312.23500000000007,315.283,1160.0,3.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2040.659,,,2.430665133,3.0,,86.59009818652852,386.0,135.0,59.0,33423.77790000001,27.506407341772157,79.0,101.047,6.70487,2173.0061800000003,,,,,,,,,,,84.0,1.0,84.0,84.0,84.0,27569.0,4425.0,9508.0,41502.0,4242.0,0.0,5858.0,,,,,,126.0,1.0,126.0,126.0,126.0,0.0,11.528333333333334,0.0,0.0,0.0,0.0,0.0,7.298055555555556,4.230277777777778,33.272705512065144,-5.766298170292988,74.14285714285714,9.857142857142861
